i,j,x,y,T,phase
68,73, 0.70312, 0.75521, 2.951078E-01,0
69,73, 0.71354, 0.75521, 2.846736E-01,0
70,73, 0.72396, 0.75521, 2.740793E-01,0
71,73, 0.73438, 0.75521, 2.633392E-01,0
72,73, 0.74479, 0.75521, 2.524770E-01,0
73,73, 0.75521, 0.75521, 2.415252E-01,0
74,73, 0.76562, 0.75521, 2.305261E-01,0
75,73, 0.77604, 0.75521, 2.195327E-01,0
76,73, 0.78646, 0.75521, 2.086038E-01,0
77,73, 0.79688, 0.75521, 1.977939E-01,0
78,73, 0.80729, 0.75521, 1.871410E-01,0
79,73, 0.81771, 0.75521, 1.766614E-01,0
80,73, 0.82812, 0.75521, 1.663504E-01,0
81,73, 0.83854, 0.75521, 1.561883E-01,0
82,73, 0.84896, 0.75521, 1.461480E-01,0
83,73, 0.85938, 0.75521, 1.362022E-01,0
84,73, 0.86979, 0.75521, 1.263277E-01,0
85,73, 0.88021, 0.75521, 1.165063E-01,0
86,73, 0.89062, 0.75521, 1.067232E-01,0
87,73, 0.90104, 0.75521, 9.696232E-02,0
88,73, 0.91146, 0.75521, 8.720214E-02,0
89,73, 0.92188, 0.75521, 7.741265E-02,0
90,73, 0.93229, 0.75521, 6.755584E-02,0
91,73, 0.94271, 0.75521, 5.759004E-02,0
92,73, 0.95312, 0.75521, 4.747716E-02,0
93,73, 0.96354, 0.75521, 3.719131E-02,0
94,73, 0.97396, 0.75521, 2.672760E-02,0
95,73, 0.98438, 0.75521, 1.610815E-02,0
96,73, 0.99479, 0.75521, 5.382031E-03,0
1,74, 0.00521, 0.76562, 9.950246E-01,0
2,74, 0.01562, 0.76562, 9.850849E-01,0
3,74, 0.02604, 0.76562, 9.751784E-01,0
4,74, 0.03646, 0.76562, 9.653233E-01,0
5,74, 0.04688, 0.76562, 9.555306E-01,0
6,74, 0.05729, 0.76562, 9.458008E-01,0
7,74, 0.06771, 0.76562, 9.361237E-01,0
8,74, 0.07812, 0.76562, 9.264808E-01,0
9,74, 0.08854, 0.76562, 9.168483E-01,0
10,74, 0.09896, 0.76562, 9.071999E-01,0
11,74, 0.10938, 0.76562, 8.975087E-01,0
12,74, 0.11979, 0.76562, 8.877478E-01,0
13,74, 0.13021, 0.76562, 8.778909E-01,0
14,74, 0.14062, 0.76562, 8.679114E-01,0
15,74, 0.15104, 0.76562, 8.577818E-01,0
16,74, 0.16146, 0.76562, 8.474737E-01,0
17,74, 0.17188, 0.76562, 8.369592E-01,0
18,74, 0.18229, 0.76562, 8.262140E-01,0
19,74, 0.19271, 0.76562, 8.152221E-01,0
20,74, 0.20312, 0.76562, 8.039812E-01,0
21,74, 0.21354, 0.76562, 7.925068E-01,0
22,74, 0.22396, 0.76562, 7.808349E-01,0
23,74, 0.23438, 0.76562, 7.690203E-01,0
24,74, 0.24479, 0.76562, 7.571306E-01,0
25,74, 0.25521, 0.76562, 7.452383E-01,0
26,74, 0.26562, 0.76562, 7.334129E-01,0
27,74, 0.27604, 0.76562, 7.217143E-01,0
28,74, 0.28646, 0.76562, 7.101881E-01,0
29,74, 0.29688, 0.76562, 6.988623E-01,0
30,74, 0.30729, 0.76562, 6.877468E-01,0
31,74, 0.31771, 0.76562, 6.768343E-01,0
32,74, 0.32812, 0.76562, 6.661025E-01,0
33,74, 0.33854, 0.76562, 6.555182E-01,0
34,74, 0.34896, 0.76562, 6.450421E-01,0
35,74, 0.35938, 0.76562, 6.346323E-01,0
36,74, 0.36979, 0.76562, 6.242470E-01,0
37,74, 0.38021, 0.76562, 6.138452E-01,0
38,74, 0.39062, 0.76562, 6.033854E-01,0
39,74, 0.40104, 0.76562, 5.928258E-01,0
40,74, 0.41146, 0.76562, 5.821245E-01,0
41,74, 0.42188, 0.76562, 5.712423E-01,0
42,74, 0.43229, 0.76562, 5.601480E-01,0
43,74, 0.44271, 0.76562, 5.488265E-01,0
44,74, 0.45312, 0.76562, 5.372883E-01,0
45,74, 0.46354, 0.76562, 5.255801E-01,0
46,74, 0.47396, 0.76562, 5.137876E-01,0
47,74, 0.48438, 0.76562, 5.020237E-01,0
48,74, 0.49479, 0.76562, 4.904006E-01,0
49,74, 0.50521, 0.76562, 4.790032E-01,0
50,74, 0.51562, 0.76562, 4.678784E-01,0
51,74, 0.52604, 0.76562, 4.570418E-01,0
52,74, 0.53646, 0.76562, 4.464844E-01,0
53,74, 0.54688, 0.76562, 4.361830E-01,0
54,74, 0.55729, 0.76562, 4.261079E-01,0
55,74, 0.56771, 0.76562, 4.162234E-01,0
56,74, 0.57812, 0.76562, 4.064885E-01,0
57,74, 0.58854, 0.76562, 3.968600E-01,0
58,74, 0.59896, 0.76562, 3.872992E-01,0
59,74, 0.60938, 0.76562, 3.777786E-01,0
60,74, 0.61979, 0.76562, 3.682840E-01,0
61,74, 0.63021, 0.76562, 3.588102E-01,0
62,74, 0.64062, 0.76562, 3.493534E-01,0
63,74, 0.65104, 0.76562, 3.399037E-01,0
64,74, 0.66146, 0.76562, 3.304416E-01,0
65,74, 0.67188, 0.76562, 3.209385E-01,0
66,74, 0.68229, 0.76562, 3.113618E-01,0
67,74, 0.69271, 0.76562, 3.016820E-01,0
68,74, 0.70312, 0.76562, 2.918790E-01,0
69,74, 0.71354, 0.76562, 2.819442E-01,0
70,74, 0.72396, 0.76562, 2.718802E-01,0
71,74, 0.73438, 0.76562, 2.616959E-01,0
72,74, 0.74479, 0.76562, 2.514036E-01,0
73,74, 0.75521, 0.76562, 2.410190E-01,0
74,74, 0.76562, 0.76562, 2.305653E-01,0
75,74, 0.77604, 0.76562, 2.200797E-01,0
76,74, 0.78646, 0.76562, 2.096125E-01,0
77,74, 0.79688, 0.76562, 1.992156E-01,0
78,74, 0.80729, 0.76562, 1.889275E-01,0
79,74, 0.81771, 0.76562, 1.787640E-01,0
80,74, 0.82812, 0.76562, 1.687177E-01,0
81,74, 0.83854, 0.76562, 1.587650E-01,0
82,74, 0.84896, 0.76562, 1.488752E-01,0
83,74, 0.85938, 0.76562, 1.390198E-01,0
84,74, 0.86979, 0.76562, 1.291791E-01,0
85,74, 0.88021, 0.76562, 1.193438E-01,0
86,74, 0.89062, 0.76562, 1.095118E-01,0
87,74, 0.90104, 0.76562, 9.968043E-02,0
88,74, 0.91146, 0.76562, 8.983763E-02,0
89,74, 0.92188, 0.76562, 7.995409E-02,0
90,74, 0.93229, 0.76562, 6.998169E-02,0
91,74, 0.94271, 0.76562, 5.985998E-02,0
92,74, 0.95312, 0.76562, 4.952785E-02,0
93,74, 0.96354, 0.76562, 3.893784E-02,0
94,74, 0.97396, 0.76562, 2.807268E-02,0
95,74, 0.98438, 0.76562, 1.695975E-02,0
96,74, 0.99479, 0.76562, 5.673917E-03,0
1,75, 0.00521, 0.77604, 9.951840E-01,0
2,75, 0.01562, 0.77604, 9.855533E-01,0
3,75, 0.02604, 0.77604, 9.759297E-01,0
4,75, 0.03646, 0.77604, 9.663229E-01,0
5,75, 0.04688, 0.77604, 9.567403E-01,0
6,75, 0.05729, 0.77604, 9.471816E-01,0
7,75, 0.06771, 0.77604, 9.376380E-01,0
8,75, 0.07812, 0.77604, 9.280941E-01,0
9,75, 0.08854, 0.77604, 9.185301E-01,0
10,75, 0.09896, 0.77604, 9.089231E-01,0
11,75, 0.10938, 0.77604, 8.992484E-01,0
12,75, 0.11979, 0.77604, 8.894797E-01,0
13,75, 0.13021, 0.77604, 8.795897E-01,0
14,75, 0.14062, 0.77604, 8.695502E-01,0
15,75, 0.15104, 0.77604, 8.593323E-01,0
16,75, 0.16146, 0.77604, 8.489070E-01,0
17,75, 0.17188, 0.77604, 8.382472E-01,0
18,75, 0.18229, 0.77604, 8.273301E-01,0
19,75, 0.19271, 0.77604, 8.161419E-01,0
20,75, 0.20312, 0.77604, 8.046817E-01,0
21,75, 0.21354, 0.77604, 7.929656E-01,0
22,75, 0.22396, 0.77604, 7.810292E-01,0
23,75, 0.23438, 0.77604, 7.689260E-01,0
24,75, 0.24479, 0.77604, 7.567241E-01,0
25,75, 0.25521, 0.77604, 7.444986E-01,0
26,75, 0.26562, 0.77604, 7.323240E-01,0
27,75, 0.27604, 0.77604, 7.202668E-01,0
28,75, 0.28646, 0.77604, 7.083788E-01,0
29,75, 0.29688, 0.77604, 6.966937E-01,0
30,75, 0.30729, 0.77604, 6.852257E-01,0
31,75, 0.31771, 0.77604, 6.739701E-01,0
32,75, 0.32812, 0.77604, 6.629065E-01,0
33,75, 0.33854, 0.77604, 6.520016E-01,0
34,75, 0.34896, 0.77604, 6.412138E-01,0
35,75, 0.35938, 0.77604, 6.304967E-01,0
36,75, 0.36979, 0.77604, 6.198016E-01,0
37,75, 0.38021, 0.77604, 6.090785E-01,0
38,75, 0.39062, 0.77604, 5.982761E-01,0
39,75, 0.40104, 0.77604, 5.873421E-01,0
40,75, 0.41146, 0.77604, 5.762241E-01,0
41,75, 0.42188, 0.77604, 5.648726E-01,0
42,75, 0.43229, 0.77604, 5.532469E-01,0
43,75, 0.44271, 0.77604, 5.413252E-01,0
44,75, 0.45312, 0.77604, 5.291205E-01,0
45,75, 0.46354, 0.77604, 5.167018E-01,0
46,75, 0.47396, 0.77604, 5.042097E-01,0
47,75, 0.48438, 0.77604, 4.918400E-01,0
48,75, 0.49479, 0.77604, 4.797868E-01,0
49,75, 0.50521, 0.77604, 4.681811E-01,0
50,75, 0.51562, 0.77604, 4.570693E-01,0
51,75, 0.52604, 0.77604, 4.464393E-01,0
52,75, 0.53646, 0.77604, 4.362310E-01,0
53,75, 0.54688, 0.77604, 4.263666E-01,0
54,75, 0.55729, 0.77604, 4.167735E-01,0
55,75, 0.56771, 0.77604, 4.073829E-01,0
56,75, 0.57812, 0.77604, 3.981272E-01,0
57,75, 0.58854, 0.77604, 3.889424E-01,0
58,75, 0.59896, 0.77604, 3.797793E-01,0
59,75, 0.60938, 0.77604, 3.706148E-01,0
60,75, 0.61979, 0.77604, 3.614539E-01,0
61,75, 0.63021, 0.77604, 3.523131E-01,0
62,75, 0.64062, 0.77604, 3.432068E-01,0
63,75, 0.65104, 0.77604, 3.341351E-01,0
64,75, 0.66146, 0.77604, 3.250800E-01,0
65,75, 0.67188, 0.77604, 3.160106E-01,0
66,75, 0.68229, 0.77604, 3.068915E-01,0
67,75, 0.69271, 0.77604, 2.976924E-01,0
68,75, 0.70312, 0.77604, 2.883942E-01,0
69,75, 0.71354, 0.77604, 2.789909E-01,0
70,75, 0.72396, 0.77604, 2.694857E-01,0
71,75, 0.73438, 0.77604, 2.598851E-01,0
72,75, 0.74479, 0.77604, 2.501932E-01,0
73,75, 0.75521, 0.77604, 2.404114E-01,0
74,75, 0.76562, 0.77604, 2.305455E-01,0
75,75, 0.77604, 0.77604, 2.206169E-01,0
76,75, 0.78646, 0.77604, 2.106655E-01,0
77,75, 0.79688, 0.77604, 2.007390E-01,0
78,75, 0.80729, 0.77604, 1.908743E-01,0
79,75, 0.81771, 0.77604, 1.810845E-01,0
80,75, 0.82812, 0.77604, 1.713569E-01,0
81,75, 0.83854, 0.77604, 1.616600E-01,0
82,75, 0.84896, 0.77604, 1.519544E-01,0
83,75, 0.85938, 0.77604, 1.422065E-01,0
84,75, 0.86979, 0.77604, 1.323985E-01,0
85,75, 0.88021, 0.77604, 1.225327E-01,0
86,75, 0.89062, 0.77604, 1.126276E-01,0
87,75, 0.90104, 0.77604, 1.027061E-01,0
88,75, 0.91146, 0.77604, 9.277695E-02,0
89,75, 0.92188, 0.77604, 8.281730E-02,0
90,75, 0.93229, 0.77604, 7.276426E-02,0
91,75, 0.94271, 0.77604, 6.252624E-02,0
92,75, 0.95312, 0.77604, 5.200183E-02,0
93,75, 0.96354, 0.77604, 4.110145E-02,0
94,75, 0.97396, 0.77604, 2.977711E-02,0
95,75, 0.98438, 0.77604, 1.805647E-02,0
96,75, 0.99479, 0.77604, 6.052882E-03,0
1,76, 0.00521, 0.78646, 9.953228E-01,0
2,76, 0.01562, 0.78646, 9.859583E-01,0
3,76, 0.02604, 0.78646, 9.765748E-01,0
4,76, 0.03646, 0.78646, 9.671787E-01,0
5,76, 0.04688, 0.78646, 9.577771E-01,0
6,76, 0.05729, 0.78646, 9.483677E-01,0
7,76, 0.06771, 0.78646, 9.389396E-01,0
8,76, 0.07812, 0.78646, 9.294775E-01,0
9,76, 0.08854, 0.78646, 9.199642E-01,0
10,76, 0.09896, 0.78646, 9.103803E-01,0
11,76, 0.10938, 0.78646, 9.007036E-01,0
12,76, 0.11979, 0.78646, 8.909095E-01,0
13,76, 0.13021, 0.78646, 8.809714E-01,0
14,76, 0.14062, 0.78646, 8.708613E-01,0
15,76, 0.15104, 0.78646, 8.605505E-01,0
16,76, 0.16146, 0.78646, 8.500110E-01,0
17,76, 0.17188, 0.78646, 8.392171E-01,0
18,76, 0.18229, 0.78646, 8.281488E-01,0
19,76, 0.19271, 0.78646, 8.167948E-01,0
20,76, 0.20312, 0.78646, 8.051562E-01,0
21,76, 0.21354, 0.78646, 7.932504E-01,0
22,76, 0.22396, 0.78646, 7.811121E-01,0
23,76, 0.23438, 0.78646, 7.687934E-01,0
24,76, 0.24479, 0.78646, 7.563600E-01,0
25,76, 0.25521, 0.78646, 7.438859E-01,0
26,76, 0.26562, 0.78646, 7.314457E-01,0
27,76, 0.27604, 0.78646, 7.191073E-01,0
28,76, 0.28646, 0.78646, 7.069253E-01,0
29,76, 0.29688, 0.78646, 6.949370E-01,0
30,76, 0.30729, 0.78646, 6.831603E-01,0
31,76, 0.31771, 0.78646, 6.715943E-01,0
32,76, 0.32812, 0.78646, 6.602208E-01,0
33,76, 0.33854, 0.78646, 6.490079E-01,0
34,76, 0.34896, 0.78646, 6.379128E-01,0
35,76, 0.35938, 0.78646, 6.268860E-01,0
36,76, 0.36979, 0.78646, 6.158729E-01,0
37,76, 0.38021, 0.78646, 6.048157E-01,0
38,76, 0.39062, 0.78646, 5.936533E-01,0
39,76, 0.40104, 0.78646, 5.823219E-01,0
40,76, 0.41146, 0.78646, 5.707551E-01,0
41,76, 0.42188, 0.78646, 5.588872E-01,0
42,76, 0.43229, 0.78646, 5.466575E-01,0
43,76, 0.44271, 0.78646, 5.340213E-01,0
44,76, 0.45312, 0.78646, 5.209723E-01,0
45,76, 0.46354, 0.78646, 5.075858E-01,0
46,76, 0.47396, 0.78646, 4.940702E-01,0
47,76, 0.48438, 0.78646, 4.807628E-01,0
48,76, 0.49479, 0.78646, 4.680145E-01,0
49,76, 0.50521, 0.78646, 4.560452E-01,0
50,76, 0.51562, 0.78646, 4.448901E-01,0
51,76, 0.52604, 0.78646, 4.345011E-01,0
52,76, 0.53646, 0.78646, 4.247258E-01,0
53,76, 0.54688, 0.78646, 4.153945E-01,0
54,76, 0.55729, 0.78646, 4.063827E-01,0
55,76, 0.56771, 0.78646, 3.975854E-01,0
56,76, 0.57812, 0.78646, 3.889018E-01,0
57,76, 0.58854, 0.78646, 3.802382E-01,0
58,76, 0.59896, 0.78646, 3.715272E-01,0
59,76, 0.60938, 0.78646, 3.627558E-01,0
60,76, 0.61979, 0.78646, 3.539678E-01,0
61,76, 0.63021, 0.78646, 3.452120E-01,0
62,76, 0.64062, 0.78646, 3.365263E-01,0
63,76, 0.65104, 0.78646, 3.279156E-01,0
64,76, 0.66146, 0.78646, 3.193543E-01,0
65,76, 0.67188, 0.78646, 3.107999E-01,0
66,76, 0.68229, 0.78646, 3.022080E-01,0
67,76, 0.69271, 0.78646, 2.935445E-01,0
68,76, 0.70312, 0.78646, 2.847910E-01,0
69,76, 0.71354, 0.78646, 2.759445E-01,0
70,76, 0.72396, 0.78646, 2.670114E-01,0
71,76, 0.73438, 0.78646, 2.579987E-01,0
72,76, 0.74479, 0.78646, 2.489069E-01,0
73,76, 0.75521, 0.78646, 2.397299E-01,0
74,76, 0.76562, 0.78646, 2.304630E-01,0
75,76, 0.77604, 0.78646, 2.211159E-01,0
76,76, 0.78646, 0.78646, 2.117186E-01,0
77,76, 0.79688, 0.78646, 2.023131E-01,0
78,76, 0.80729, 0.78646, 1.929320E-01,0
79,76, 0.81771, 0.78646, 1.835830E-01,0
80,76, 0.82812, 0.78646, 1.742439E-01,0
81,76, 0.83854, 0.78646, 1.648679E-01,0
82,76, 0.84896, 0.78646, 1.553977E-01,0
83,76, 0.85938, 0.78646, 1.457846E-01,0
84,76, 0.86979, 0.78646, 1.360073E-01,0
85,76, 0.88021, 0.78646, 1.260806E-01,0
86,76, 0.89062, 0.78646, 1.160542E-01,0
87,76, 0.90104, 0.78646, 1.060009E-01,0
88,76, 0.91146, 0.78646, 9.597385E-02,0
89,76, 0.92188, 0.78646, 8.597421E-02,0
90,76, 0.93229, 0.78646, 7.591600E-02,0
91,76, 0.94271, 0.78646, 6.565576E-02,0
92,76, 0.95312, 0.78646, 5.502424E-02,0
93,76, 0.96354, 0.78646, 4.385185E-02,0
94,76, 0.97396, 0.78646, 3.201691E-02,0
95,76, 0.98438, 0.78646, 1.953160E-02,0
96,76, 0.99479, 0.78646, 6.568157E-03,0
1,77, 0.00521, 0.79688, 9.954476E-01,0
2,77, 0.01562, 0.79688, 9.863134E-01,0
3,77, 0.02604, 0.79688, 9.771281E-01,0
4,77, 0.03646, 0.79688, 9.679075E-01,0
5,77, 0.04688, 0.79688, 9.586638E-01,0
6,77, 0.05729, 0.79688, 9.493876E-01,0
7,77, 0.06771, 0.79688, 9.400593E-01,0
8,77, 0.07812, 0.79688, 9.306614E-01,0
9,77, 0.08854, 0.79688, 9.211799E-01,0
10,77, 0.09896, 0.79688, 9.115996E-01,0
11,77, 0.10938, 0.79688, 9.019024E-01,0
12,77, 0.11979, 0.79688, 8.920662E-01,0
13,77, 0.13021, 0.79688, 8.820662E-01,0
14,77, 0.14062, 0.79688, 8.718758E-01,0
15,77, 0.15104, 0.79688, 8.614678E-01,0
16,77, 0.16146, 0.79688, 8.508164E-01,0
17,77, 0.17188, 0.79688, 8.398986E-01,0
18,77, 0.18229, 0.79688, 8.286976E-01,0
19,77, 0.19271, 0.79688, 8.172050E-01,0
20,77, 0.20312, 0.79688, 8.054247E-01,0
21,77, 0.21354, 0.79688, 7.933751E-01,0
22,77, 0.22396, 0.79688, 7.810904E-01,0
23,77, 0.23438, 0.79688, 7.686199E-01,0
24,77, 0.24479, 0.79688, 7.560257E-01,0
25,77, 0.25521, 0.79688, 7.433775E-01,0
26,77, 0.26562, 0.79688, 7.307463E-01,0
27,77, 0.27604, 0.79688, 7.181976E-01,0
28,77, 0.28646, 0.79688, 7.057857E-01,0
29,77, 0.29688, 0.79688, 6.935493E-01,0
30,77, 0.30729, 0.79688, 6.815089E-01,0
31,77, 0.31771, 0.79688, 6.696668E-01,0
32,77, 0.32812, 0.79688, 6.580081E-01,0
33,77, 0.33854, 0.79688, 6.465027E-01,0
34,77, 0.34896, 0.79688, 6.351082E-01,0
35,77, 0.35938, 0.79688, 6.237729E-01,0
36,77, 0.36979, 0.79688, 6.124377E-01,0
37,77, 0.38021, 0.79688, 6.010378E-01,0
38,77, 0.39062, 0.79688, 5.895021E-01,0
39,77, 0.40104, 0.79688, 5.777536E-01,0
40,77, 0.41146, 0.79688, 5.657089E-01,0
41,77, 0.42188, 0.79688, 5.532793E-01,0
42,77, 0.43229, 0.79688, 5.403730E-01,0
43,77, 0.44271, 0.79688, 5.268997E-01,0
44,77, 0.45312, 0.79688, 5.127913E-01,0
45,77, 0.46354, 0.79688, 4.980748E-01,0
46,77, 0.47396, 0.79688, 4.830169E-01,0
47,77, 0.48438, 0.79688, 4.681951E-01,0
48,77, 0.49479, 0.79688, 4.542869E-01,0
49,77, 0.50521, 0.79688, 4.417125E-01,0
50,77, 0.51562, 0.79688, 4.304438E-01,0
51,77, 0.52604, 0.79688, 4.204281E-01,0
52,77, 0.53646, 0.79688, 4.113027E-01,0
53,77, 0.54688, 0.79688, 4.027091E-01,0
54,77, 0.55729, 0.79688, 3.944733E-01,0
55,77, 0.56771, 0.79688, 3.864575E-01,0
56,77, 0.57812, 0.79688, 3.785205E-01,0
57,77, 0.58854, 0.79688, 3.705209E-01,0
58,77, 0.59896, 0.79688, 3.623560E-01,0
59,77, 0.60938, 0.79688, 3.540351E-01,0
60,77, 0.61979, 0.79688, 3.456912E-01,0
61,77, 0.63021, 0.79688, 3.374131E-01,0
62,77, 0.64062, 0.79688, 3.292687E-01,0
63,77, 0.65104, 0.79688, 3.212555E-01,0
64,77, 0.66146, 0.79688, 3.133239E-01,0
65,77, 0.67188, 0.79688, 3.054051E-01,0
66,77, 0.68229, 0.79688, 2.974370E-01,0
67,77, 0.69271, 0.79688, 2.893788E-01,0
68,77, 0.70312, 0.79688, 2.812137E-01,0
69,77, 0.71354, 0.79688, 2.729440E-01,0
70,77, 0.72396, 0.79688, 2.645823E-01,0
71,77, 0.73438, 0.79688, 2.561405E-01,0
72,77, 0.74479, 0.79688, 2.476224E-01,0
73,77, 0.75521, 0.79688, 2.390230E-01,0
74,77, 0.76562, 0.79688, 2.303364E-01,0
75,77, 0.77604, 0.79688, 2.215685E-01,0
76,77, 0.78646, 0.79688, 2.127437E-01,0
77,77, 0.79688, 0.79688, 2.038985E-01,0
78,77, 0.80729, 0.79688, 1.950605E-01,0
79,77, 0.81771, 0.79688, 1.862302E-01,0
80,77, 0.82812, 0.79688, 1.773707E-01,0
81,77, 0.83854, 0.79688, 1.684102E-01,0
82,77, 0.84896, 0.79688, 1.592556E-01,0
83,77, 0.85938, 0.79688, 1.498233E-01,0
84,77, 0.86979, 0.79688, 1.400719E-01,0
85,77, 0.88021, 0.79688, 1.300212E-01,0
86,77, 0.89062, 0.79688, 1.197622E-01,0
87,77, 0.90104, 0.79688, 1.094703E-01,0
88,77, 0.91146, 0.79688, 9.929000E-02,0
89,77, 0.92188, 0.79688, 8.930473E-02,0
90,77, 0.93229, 0.79688, 7.938093E-02,0
91,77, 0.94271, 0.79688, 6.928653E-02,0
92,77, 0.95312, 0.79688, 5.874767E-02,0
93,77, 0.96354, 0.79688, 4.745021E-02,0
94,77, 0.97396, 0.79688, 3.509081E-02,0
95,77, 0.98438, 0.79688, 2.162300E-02,0
96,77, 0.99479, 0.79688, 7.307597E-03,0
1,78, 0.00521, 0.80729, 9.955659E-01,0
2,78, 0.01562, 0.80729, 9.866221E-01,0
3,78, 0.02604, 0.80729, 9.775797E-01,0
4,78, 0.03646, 0.80729, 9.685015E-01,0
5,78, 0.04688, 0.80729, 9.594084E-01,0
6,78, 0.05729, 0.80729, 9.502644E-01,0
7,78, 0.06771, 0.80729, 9.410276E-01,0
8,78, 0.07812, 0.80729, 9.316775E-01,0
9,78, 0.08854, 0.80729, 9.222076E-01,0
10,78, 0.09896, 0.80729, 9.126111E-01,0
11,78, 0.10938, 0.80729, 9.028755E-01,0
12,78, 0.11979, 0.80729, 8.929821E-01,0
13,78, 0.13021, 0.80729, 8.829085E-01,0
14,78, 0.14062, 0.80729, 8.726301E-01,0
15,78, 0.15104, 0.80729, 8.621224E-01,0
16,78, 0.16146, 0.80729, 8.513624E-01,0
17,78, 0.17188, 0.80729, 8.403307E-01,0
18,78, 0.18229, 0.80729, 8.290140E-01,0
19,78, 0.19271, 0.80729, 8.174075E-01,0
20,78, 0.20312, 0.80729, 8.055176E-01,0
21,78, 0.21354, 0.80729, 7.933638E-01,0
22,78, 0.22396, 0.80729, 7.809791E-01,0
23,78, 0.23438, 0.80729, 7.684099E-01,0
24,78, 0.24479, 0.80729, 7.557130E-01,0
25,78, 0.25521, 0.80729, 7.429522E-01,0
26,78, 0.26562, 0.80729, 7.301925E-01,0
27,78, 0.27604, 0.80729, 7.174948E-01,0
28,78, 0.28646, 0.80729, 7.049105E-01,0
29,78, 0.29688, 0.80729, 6.924774E-01,0
30,78, 0.30729, 0.80729, 6.802175E-01,0
31,78, 0.31771, 0.80729, 6.681354E-01,0
32,78, 0.32812, 0.80729, 6.562193E-01,0
33,78, 0.33854, 0.80729, 6.444415E-01,0
34,78, 0.34896, 0.80729, 6.327607E-01,0
35,78, 0.35938, 0.80729, 6.211244E-01,0
36,78, 0.36979, 0.80729, 6.094704E-01,0
37,78, 0.38021, 0.80729, 5.977269E-01,0
38,78, 0.39062, 0.80729, 5.858128E-01,0
39,78, 0.40104, 0.80729, 5.736359E-01,0
40,78, 0.41146, 0.80729, 5.610924E-01,0
41,78, 0.42188, 0.80729, 5.480675E-01,0
42,78, 0.43229, 0.80729, 5.344325E-01,0
43,78, 0.44271, 0.80729, 5.200332E-01,0
44,78, 0.45312, 0.80729, 5.046743E-01,0
45,78, 0.46354, 0.80729, 4.881920E-01,0
46,78, 0.47396, 0.80729, 4.707887E-01,0
47,78, 0.48438, 0.80729, 4.533989E-01,0
48,78, 0.49479, 0.80729, 4.374077E-01,0
49,78, 0.50521, 0.80729, 4.237791E-01,0
50,78, 0.51562, 0.80729, 4.121579E-01,0
51,78, 0.52604, 0.80729, 4.028366E-01,0
52,78, 0.53646, 0.80729, 3.948334E-01,0
53,78, 0.54688, 0.80729, 3.873351E-01,0
54,78, 0.55729, 0.80729, 3.802030E-01,0
55,78, 0.56771, 0.80729, 3.732877E-01,0
56,78, 0.57812, 0.80729, 3.663969E-01,0
57,78, 0.58854, 0.80729, 3.593099E-01,0
58,78, 0.59896, 0.80729, 3.518465E-01,0
59,78, 0.60938, 0.80729, 3.440681E-01,0
60,78, 0.61979, 0.80729, 3.363303E-01,0
61,78, 0.63021, 0.80729, 3.287080E-01,0
62,78, 0.64062, 0.80729, 3.213175E-01,0
63,78, 0.65104, 0.80729, 3.141241E-01,0
64,78, 0.66146, 0.80729, 3.070308E-01,0
65,78, 0.67188, 0.80729, 2.999210E-01,0
66,78, 0.68229, 0.80729, 2.927055E-01,0
67,78, 0.69271, 0.80729, 2.853370E-01,0
68,78, 0.70312, 0.80729, 2.778050E-01,0
69,78, 0.71354, 0.80729, 2.701229E-01,0
70,78, 0.72396, 0.80729, 2.623160E-01,0
71,78, 0.73438, 0.80729, 2.544088E-01,0
72,78, 0.74479, 0.80729, 2.464163E-01,0
73,78, 0.75521, 0.80729, 2.383442E-01,0
74,78, 0.76562, 0.80729, 2.301949E-01,0
75,78, 0.77604, 0.80729, 2.219791E-01,0
76,78, 0.78646, 0.80729, 2.137228E-01,0
77,78, 0.79688, 0.80729, 2.054622E-01,0
78,78, 0.80729, 0.80729, 1.972240E-01,0
79,78, 0.81771, 0.80729, 1.890038E-01,0
80,78, 0.82812, 0.80729, 1.807487E-01,0
81,78, 0.83854, 0.80729, 1.723485E-01,0
82,78, 0.84896, 0.80729, 1.636472E-01,0
83,78, 0.85938, 0.80729, 1.544870E-01,0
84,78, 0.86979, 0.80729, 1.447664E-01,0
85,78, 0.88021, 0.80729, 1.344687E-01,0
86,78, 0.89062, 0.80729, 1.237060E-01,0
87,78, 0.90104, 0.80729, 1.128985E-01,0
88,78, 0.91146, 0.80729, 1.023453E-01,0
89,78, 0.92188, 0.80729, 9.244627E-02,0
90,78, 0.93229, 0.80729, 8.290078E-02,0
91,78, 0.94271, 0.80729, 7.331544E-02,0
92,78, 0.95312, 0.80729, 6.329098E-02,0
93,78, 0.96354, 0.80729, 5.228952E-02,0
94,78, 0.97396, 0.80729, 3.951943E-02,0
95,78, 0.98438, 0.80729, 2.477408E-02,0
96,78, 0.99479, 0.80729, 8.428558E-03,0
1,79, 0.00521, 0.81771, 9.956999E-01,0
2,79, 0.01562, 0.81771, 9.868705E-01,0
3,79, 0.02604, 0.81771, 9.778655E-01,0
4,79, 0.03646, 0.81771, 9.689068E-01,0
5,79, 0.04688, 0.81771, 9.600013E-01,0
6,79, 0.05729, 0.81771, 9.510221E-01,0
7,79, 0.06771, 0.81771, 9.418791E-01,0
8,79, 0.07812, 0.81771, 9.325592E-01,0
9,79, 0.08854, 0.81771, 9.230779E-01,0
